"","sample_id","experiment","conc_level","conc","conc_unit","time_level","exposure_type","time","time_unit","acta2_log2fc","acta2_fc","acta2_pvalue","acta2_padj","col1a1_log2fc","col1a1_fc","col1a1_pvalue","col1a1_padj","Single_cell_necrosis","Necrosis","Necrosis_fibrinoid","Fibrosis"
"1719","tg_rliver_single_acarbose_t1_c3","acarbose",3,1000,"mg/kg",1,"single",0.125,"day",0.06,1.042465761,0.720525438,0.999490093,-0.092,0.938221197,0.543456962,0.999490093,NA,NA,NA,NA
"1720","tg_rliver_single_acarbose_t2_c1","acarbose",1,100,"mg/kg",2,"single",0.25,"day",-0.003,0.997922719,0.973494319,0.99806952,0.071,1.050444544,0.49326114,0.996709913,"no","yes","no","no"
"1721","tg_rliver_single_acarbose_t2_c2","acarbose",2,300,"mg/kg",2,"single",0.25,"day",-0.233,0.85086373,0.18555804,0.832522748,0.115,1.082975046,0.685854344,0.964279053,NA,NA,NA,NA
"1722","tg_rliver_single_acarbose_t2_c3","acarbose",3,1000,"mg/kg",2,"single",0.25,"day",0.069,1.048989328,0.500445394,0.90545354,0.64,1.558329159,0.072621524,0.689542538,"no","yes","no","no"
"1723","tg_rliver_single_acarbose_t3_c1","acarbose",1,100,"mg/kg",3,"single",0.375,"day",-0.1,0.933032992,0.383720263,0.999777148,-0.134,0.911301281,0.189471419,0.999777148,NA,NA,NA,NA
"1724","tg_rliver_single_acarbose_t3_c2","acarbose",2,300,"mg/kg",3,"single",0.375,"day",-0.05,0.965936329,0.746395697,0.99936659,-0.103,0.93109482,0.565997962,0.99936659,NA,NA,NA,NA
"1725","tg_rliver_single_acarbose_t3_c3","acarbose",3,1000,"mg/kg",3,"single",0.375,"day",-0.406,0.754712984,0.008259097,0.612893735,-0.217,0.860352631,0.166757259,0.833398835,NA,NA,NA,NA
"1726","tg_rliver_single_acarbose_t4_c1","acarbose",1,100,"mg/kg",4,"single",1,"day",0.058,1.041021598,0.648469234,0.959395168,-0.056,0.961927455,0.736553758,0.969471816,NA,NA,NA,NA
"1727","tg_rliver_single_acarbose_t4_c2","acarbose",2,300,"mg/kg",4,"single",1,"day",0.121,1.087488391,0.486843454,0.952596457,-0.145,0.904379378,0.272880262,0.938330352,NA,NA,NA,NA
"1728","tg_rliver_single_acarbose_t4_c3","acarbose",3,1000,"mg/kg",4,"single",1,"day",-0.032,0.978063473,0.781554521,0.979637897,-0.037,0.974679631,0.794488549,0.981615671,"no","no","no","yes"
"1729","tg_rliver_single_acetamidofluorene_t1_c1","acetamidofluorene",1,100,"mg/kg",1,"single",0.125,"day",-0.025,0.982820599,0.869852509,0.959356297,-0.758,0.5913155,0.000242758,0.133177553,NA,NA,NA,NA
"1730","tg_rliver_single_acetamidofluorene_t1_c2","acetamidofluorene",2,300,"mg/kg",1,"single",0.125,"day",-0.124,0.917639882,0.6056381,0.84772229,-0.527,0.69399636,0.00859407,0.187695566,NA,NA,NA,NA
"1731","tg_rliver_single_acetamidofluorene_t1_c3","acetamidofluorene",3,1000,"mg/kg",1,"single",0.125,"day",0.19,1.140763716,0.316476884,0.57097883,-0.601,0.659296807,0.057602463,0.256877275,NA,NA,NA,NA
"1732","tg_rliver_single_acetamidofluorene_t2_c1","acetamidofluorene",1,100,"mg/kg",2,"single",0.25,"day",0.147,1.107264584,0.400568023,0.723893551,-0.123,0.918276162,0.29656102,0.636420954,NA,NA,NA,NA
"1733","tg_rliver_single_acetamidofluorene_t2_c2","acetamidofluorene",2,300,"mg/kg",2,"single",0.25,"day",0.069,1.048989328,0.684476545,0.826902738,-0.364,0.777007269,0.024798955,0.105125843,NA,NA,NA,NA
"1734","tg_rliver_single_acetamidofluorene_t2_c3","acetamidofluorene",3,1000,"mg/kg",2,"single",0.25,"day",0.21,1.156688184,0.177938957,0.368082159,-0.269,0.829894586,0.127699941,0.296710184,NA,NA,NA,NA
"1735","tg_rliver_single_acetamidofluorene_t3_c1","acetamidofluorene",1,100,"mg/kg",3,"single",0.375,"day",-0.293,0.816203046,0.042972038,0.135928723,0.014,1.009751298,0.959357183,0.979931941,NA,NA,NA,NA
"1736","tg_rliver_single_acetamidofluorene_t3_c2","acetamidofluorene",2,300,"mg/kg",3,"single",0.375,"day",-0.185,0.879649076,0.178783383,0.371874098,0.095,1.068065408,0.75853597,0.8749877,NA,NA,NA,NA
"1737","tg_rliver_single_acetamidofluorene_t3_c3","acetamidofluorene",3,1000,"mg/kg",3,"single",0.375,"day",-0.244,0.844400887,0.178671265,0.401225691,0.233,1.175276328,0.392700738,0.638270393,NA,NA,NA,NA
"1738","tg_rliver_single_acetamidofluorene_t4_c1","acetamidofluorene",1,100,"mg/kg",4,"single",1,"day",0.166,1.121943481,0.108676366,0.247717402,-0.114,0.924022572,0.575924222,0.725581204,NA,NA,NA,NA
"1739","tg_rliver_single_acetamidofluorene_t4_c2","acetamidofluorene",2,300,"mg/kg",4,"single",1,"day",0.149,1.108800644,0.161796732,0.270418095,-0.053,0.963929808,0.786507224,0.849220586,NA,NA,NA,NA
"1740","tg_rliver_single_acetamidofluorene_t4_c3","acetamidofluorene",3,1000,"mg/kg",4,"single",1,"day",-0.012,0.991716731,0.916880187,0.944188052,-0.246,0.84323111,0.209207133,0.319357164,NA,NA,NA,NA
"1741","tg_rliver_single_acetaminophen_t1_c1","acetaminophen",1,300,"mg/kg",1,"single",0.125,"day",0.221,1.165541198,0.180482212,0.754368652,0.04,1.028113827,0.747491872,0.945705632,NA,NA,NA,NA
"1742","tg_rliver_single_acetaminophen_t1_c2","acetaminophen",2,600,"mg/kg",1,"single",0.125,"day",-0.001,0.999307093,0.997287927,0.999680104,0.075,1.053361036,0.658098727,0.953163878,NA,NA,NA,NA
"1743","tg_rliver_single_acetaminophen_t1_c3","acetaminophen",3,1000,"mg/kg",1,"single",0.125,"day",-0.021,0.985549337,0.86410795,0.951741378,-0.313,0.804966138,0.005946727,0.182543695,NA,NA,NA,NA
"1744","tg_rliver_single_acetaminophen_t2_c1","acetaminophen",1,300,"mg/kg",2,"single",0.25,"day",-0.118,0.921464186,0.346013131,0.956495079,-0.1,0.933032992,0.502381374,0.977165407,NA,NA,NA,NA
"1745","tg_rliver_single_acetaminophen_t2_c2","acetaminophen",2,600,"mg/kg",2,"single",0.25,"day",-0.142,0.906261938,0.232426442,0.757943782,-0.232,0.851453708,0.043311979,0.521597517,NA,NA,NA,NA
"1746","tg_rliver_single_acetaminophen_t2_c3","acetaminophen",3,1000,"mg/kg",2,"single",0.25,"day",-0.085,0.942784536,0.40643547,0.815563341,0.067,1.047536127,0.674896636,0.925864894,NA,NA,NA,NA
"1747","tg_rliver_single_acetaminophen_t3_c1","acetaminophen",1,300,"mg/kg",3,"single",0.375,"day",-0.107,0.928516852,0.578131648,0.918714038,-0.275,0.826450318,0.214393781,0.742940301,NA,NA,NA,NA
"1748","tg_rliver_single_acetaminophen_t3_c2","acetaminophen",2,600,"mg/kg",3,"single",0.375,"day",-0.148,0.902500727,0.440337641,0.80934767,0.065,1.04608494,0.773574192,0.945065275,NA,NA,NA,NA
"1749","tg_rliver_single_acetaminophen_t3_c3","acetaminophen",3,1000,"mg/kg",3,"single",0.375,"day",-0.272,0.828170661,0.147985355,0.512922374,-0.056,0.961927455,0.816439167,0.944431322,NA,NA,NA,NA
"1750","tg_rliver_single_acetaminophen_t4_c1","acetaminophen",1,300,"mg/kg",4,"single",1,"day",0.111,1.07997656,0.509202276,0.900607763,-0.56,0.678302164,0.015094877,0.693409844,NA,NA,NA,NA
"1751","tg_rliver_single_acetaminophen_t4_c2","acetaminophen",2,600,"mg/kg",4,"single",1,"day",0.303,1.23370717,0.098433476,0.376313109,-0.769,0.586824089,0.001070256,0.040969623,NA,NA,NA,NA
"1752","tg_rliver_single_acetaminophen_t4_c3","acetaminophen",3,1000,"mg/kg",4,"single",1,"day",0.035,1.024556823,0.820619072,0.936484154,-1.047,0.483973513,0.000485185,0.023888918,NA,NA,NA,NA
"1753","tg_rliver_single_acetazolamide_t1_c1","acetazolamide",1,60,"mg/kg",1,"single",0.125,"day",0.066,1.046810282,0.462796127,0.926189343,-0.073,0.950659101,0.638277892,0.960311977,NA,NA,NA,NA
"1754","tg_rliver_single_acetazolamide_t1_c2","acetazolamide",2,200,"mg/kg",1,"single",0.125,"day",0.094,1.067325338,0.376007755,0.843219162,0.011,1.00765376,0.940016245,0.988519747,NA,NA,NA,NA
"1755","tg_rliver_single_acetazolamide_t1_c3","acetazolamide",3,600,"mg/kg",1,"single",0.125,"day",0.033,1.02313747,0.749718098,0.928584175,-0.132,0.912565489,0.334031008,0.735755307,NA,NA,NA,NA
"1756","tg_rliver_single_acetazolamide_t2_c1","acetazolamide",1,60,"mg/kg",2,"single",0.25,"day",-0.01,0.993092495,0.934806222,0.98810716,0.486,1.400556321,0.010713778,0.489091885,NA,NA,NA,NA
"1757","tg_rliver_single_acetazolamide_t2_c2","acetazolamide",2,200,"mg/kg",2,"single",0.25,"day",0.098,1.070288698,0.441783129,0.761480222,0.055,1.038859103,0.702994414,0.899497169,NA,NA,NA,NA
"1758","tg_rliver_single_acetazolamide_t2_c3","acetazolamide",3,600,"mg/kg",2,"single",0.25,"day",0.216,1.161508732,0.100387087,0.383886003,0.519,1.43296165,0.019465364,0.189406691,NA,NA,NA,NA
"1759","tg_rliver_single_acetazolamide_t3_c1","acetazolamide",1,60,"mg/kg",3,"single",0.375,"day",-0.086,0.942131274,0.406146028,0.994196557,-0.085,0.942784536,0.650277839,0.999153035,NA,NA,NA,NA
"1760","tg_rliver_single_acetazolamide_t3_c2","acetazolamide",2,200,"mg/kg",3,"single",0.375,"day",0.188,1.139183377,0.097924002,0.2613762,-0.082,0.944747041,0.599060899,0.753843996,NA,NA,NA,NA
"1761","tg_rliver_single_acetazolamide_t3_c3","acetazolamide",3,600,"mg/kg",3,"single",0.375,"day",0.029,1.020304659,0.784296971,0.958851426,-0.243,0.844986384,0.236139761,0.767183155,NA,NA,NA,NA
"1762","tg_rliver_single_acetazolamide_t4_c1","acetazolamide",1,60,"mg/kg",4,"single",1,"day",-0.536,0.689680461,0.032722725,0.797551467,-0.267,0.831045862,0.040828255,0.808236511,NA,NA,NA,NA
"1763","tg_rliver_single_acetazolamide_t4_c2","acetazolamide",2,200,"mg/kg",4,"single",1,"day",-0.578,0.669891801,0.023748289,0.231584756,-0.492,0.711038705,0.008078864,0.155915358,NA,NA,NA,NA
"1764","tg_rliver_single_acetazolamide_t4_c3","acetazolamide",3,600,"mg/kg",4,"single",1,"day",-0.751,0.594191553,0.011425996,0.145408453,-0.874,0.545631939,0.000530763,0.045095467,NA,NA,NA,NA
"1765","tg_rliver_single_adapin_t1_c1","adapin",1,100,"mg/kg",1,"single",0.125,"day",0.044,1.030968319,0.614934864,0.918480266,-0.159,0.89564567,0.136642557,0.714732122,NA,NA,NA,NA
"1766","tg_rliver_single_adapin_t1_c2","adapin",2,300,"mg/kg",1,"single",0.125,"day",0.01,1.00695555,0.894734203,0.980358048,0.038,1.026689546,0.680726099,0.922201315,NA,NA,NA,NA
"1767","tg_rliver_single_adapin_t2_c1","adapin",1,100,"mg/kg",2,"single",0.25,"day",-0.275,0.826450318,0.030988195,0.138402475,-0.236,0.849096246,0.25656211,0.428443965,NA,NA,NA,NA
"1768","tg_rliver_single_adapin_t2_c2","adapin",2,300,"mg/kg",2,"single",0.25,"day",-0.21,0.864537231,0.095739402,0.314994773,0.388,1.308578071,0.0317996,0.213129211,NA,NA,NA,NA
"1769","tg_rliver_single_adapin_t3_c1","adapin",1,100,"mg/kg",3,"single",0.375,"day",0.153,1.111879158,0.102639605,0.842809104,-0.214,0.862143545,0.256483522,0.858265453,NA,NA,NA,NA
"1770","tg_rliver_single_adapin_t3_c2","adapin",2,300,"mg/kg",3,"single",0.375,"day",-0.138,0.908778116,0.108612678,0.461405198,-0.496,0.709070018,0.004051957,0.109619937,NA,NA,NA,NA
"1771","tg_rliver_single_adapin_t4_c1","adapin",1,100,"mg/kg",4,"single",1,"day",0.29,1.222640278,0.006686333,0.438396876,-0.099,0.933679945,0.552207282,0.78628082,NA,NA,NA,NA
"1772","tg_rliver_single_adapin_t4_c2","adapin",2,300,"mg/kg",4,"single",1,"day",-0.137,0.909408252,0.26905704,0.442660608,-0.608,0.656105627,0.003423687,0.046271242,NA,NA,NA,NA
"1773","tg_rliver_single_aflatoxinb1_t4_c1","aflatoxin b1",1,1,"mg/kg",4,"single",1,"day",0.05,1.035264924,0.733959438,0.918388152,0.268,1.204137381,0.113319347,0.492182754,NA,NA,NA,NA
"1774","tg_rliver_single_aflatoxinb1_t4_c2","aflatoxin b1",2,3,"mg/kg",4,"single",1,"day",0.158,1.115739322,0.440708245,0.658745836,0.228,1.171210181,0.243599347,0.472285141,NA,NA,NA,NA
"1775","tg_rliver_single_aflatoxinb1_t4_c3","aflatoxin b1",3,10,"mg/kg",4,"single",1,"day",0.598,1.513616793,0.000119897,0.00066068,0.145,1.105730653,0.425962836,0.500325901,NA,NA,NA,NA
"1776","tg_rliver_single_ajmaline_t1_c1","ajmaline",1,30,"mg/kg",1,"single",0.125,"day",0.278,1.212512819,0.400231961,0.968170449,0.08,1.057018041,0.58089791,0.969491917,NA,NA,NA,NA
"1777","tg_rliver_single_ajmaline_t1_c2","ajmaline",2,100,"mg/kg",1,"single",0.125,"day",-0.128,0.915099168,0.124466561,0.761344372,0.192,1.142346247,0.36079781,0.876277175,"no","yes","no","no"
"1778","tg_rliver_single_ajmaline_t1_c3","ajmaline",3,300,"mg/kg",1,"single",0.125,"day",-0.125,0.917004043,0.130068369,0.601213789,0.158,1.115739322,0.421823177,0.832548725,NA,NA,NA,NA
"1779","tg_rliver_single_ajmaline_t2_c1","ajmaline",1,30,"mg/kg",2,"single",0.25,"day",-0.006,0.995849753,0.958743718,0.988783167,-1.107,0.464258426,0.001703537,0.368564503,NA,NA,NA,NA
"1780","tg_rliver_single_ajmaline_t2_c2","ajmaline",2,100,"mg/kg",2,"single",0.25,"day",-0.004,0.997231251,0.974894674,0.998025852,-0.704,0.613867842,0.015636773,0.390972675,NA,NA,NA,NA
"1781","tg_rliver_single_ajmaline_t2_c3","ajmaline",3,300,"mg/kg",2,"single",0.25,"day",-0.045,0.969289817,0.707815217,0.903859429,-0.469,0.722465199,0.081027519,0.447490401,"no","yes","no","no"
"1782","tg_rliver_single_ajmaline_t3_c1","ajmaline",1,30,"mg/kg",3,"single",0.375,"day",-0.226,0.855002178,0.068989969,0.815088179,-0.016,0.988970916,0.921684143,0.997012857,NA,NA,NA,NA
"1783","tg_rliver_single_ajmaline_t3_c2","ajmaline",2,100,"mg/kg",3,"single",0.375,"day",0.024,1.016774673,0.86794616,0.990569088,-0.192,0.87539133,0.135247959,0.814163239,NA,NA,NA,NA
"1784","tg_rliver_single_ajmaline_t3_c3","ajmaline",3,300,"mg/kg",3,"single",0.375,"day",-0.081,0.945402117,0.497975878,0.734533597,-0.147,0.90312651,0.279099832,0.548052009,NA,NA,NA,NA
"1785","tg_rliver_single_ajmaline_t4_c1","ajmaline",1,30,"mg/kg",4,"single",1,"day",-0.035,0.976031761,0.767231608,0.95943223,-0.26,0.835087919,0.290025825,0.840611794,"no","yes","no","no"
"1786","tg_rliver_single_ajmaline_t4_c2","ajmaline",2,100,"mg/kg",4,"single",1,"day",-0.029,0.980099415,0.810009814,0.997045769,-0.207,0.866336856,0.45461892,0.982235825,NA,NA,NA,NA
"1787","tg_rliver_single_ajmaline_t4_c3","ajmaline",3,300,"mg/kg",4,"single",1,"day",0.17,1.125058485,0.111154423,0.592285173,-0.339,0.790589117,0.117615646,0.601194575,NA,NA,NA,NA
"1788","tg_rliver_single_allopurinol_t1_c1","allopurinol",1,15,"mg/kg",1,"single",0.125,"day",0.064,1.0453601,0.591809716,0.999376143,0.223,1.167158102,0.198836641,0.999376143,NA,NA,NA,NA
"1789","tg_rliver_single_allopurinol_t1_c2","allopurinol",2,50,"mg/kg",1,"single",0.125,"day",0.061,1.043188594,0.634947268,0.988566872,0.004,1.002776436,0.975844537,0.997297799,NA,NA,NA,NA
"1790","tg_rliver_single_allopurinol_t1_c3","allopurinol",3,150,"mg/kg",1,"single",0.125,"day",0.057,1.040300267,0.615827909,0.933828065,0.11,1.079228237,0.526064731,0.917010035,NA,NA,NA,NA
"1791","tg_rliver_single_allopurinol_t2_c1","allopurinol",1,15,"mg/kg",2,"single",0.25,"day",0.131,1.095052471,0.485057446,0.999552738,0.062,1.043911927,0.817986215,0.999552738,"no","yes","no","no"
"1792","tg_rliver_single_allopurinol_t2_c2","allopurinol",2,50,"mg/kg",2,"single",0.25,"day",0.012,1.008352455,0.926326915,0.996294232,0.215,1.160703914,0.385540461,0.980978671,NA,NA,NA,NA
"1793","tg_rliver_single_allopurinol_t2_c3","allopurinol",3,150,"mg/kg",2,"single",0.25,"day",-0.068,0.953959551,0.641721529,0.954751441,0.124,1.089752112,0.63831933,0.954751441,NA,NA,NA,NA
"1794","tg_rliver_single_allopurinol_t3_c1","allopurinol",1,15,"mg/kg",3,"single",0.375,"day",-0.204,0.868140228,0.152611185,0.969929684,-0.093,0.937571096,0.678579188,0.990676077,NA,NA,NA,NA
"1795","tg_rliver_single_allopurinol_t3_c2","allopurinol",2,50,"mg/kg",3,"single",0.375,"day",-0.163,0.893165852,0.161266402,0.907251229,0.145,1.105730653,0.507798186,0.957281791,NA,NA,NA,NA
"1796","tg_rliver_single_allopurinol_t3_c3","allopurinol",3,150,"mg/kg",3,"single",0.375,"day",-0.302,0.811127156,0.031372755,0.432819769,-0.28,0.823591017,0.215979802,0.681507821,NA,NA,NA,NA
"1797","tg_rliver_single_allopurinol_t4_c1","allopurinol",1,15,"mg/kg",4,"single",1,"day",0.378,1.299539062,0.169351957,0.964093058,-0.052,0.964598185,0.836323395,0.995662372,NA,NA,NA,NA
"1798","tg_rliver_single_allopurinol_t4_c2","allopurinol",2,50,"mg/kg",4,"single",1,"day",0.333,1.25962998,0.089912947,0.811666201,0.32,1.248330549,0.2024659,0.854329258,NA,NA,NA,NA
"1799","tg_rliver_single_allopurinol_t4_c3","allopurinol",3,150,"mg/kg",4,"single",1,"day",0.105,1.07549439,0.466550689,0.790506899,-0.075,0.949342121,0.765807865,0.923298262,NA,NA,NA,NA
"1800","tg_rliver_single_allylalcohol_t1_c1","allyl alcohol",1,3,"mg/kg",1,"single",0.125,"day",0.146,1.106497353,0.259978485,0.84437231,-0.415,0.750019495,0.08712373,0.786368023,NA,NA,NA,NA
"1801","tg_rliver_single_allylalcohol_t1_c2","allyl alcohol",2,10,"mg/kg",1,"single",0.125,"day",0.204,1.151887642,0.040228595,0.967409244,-0.262,0.833931044,0.088376466,0.967409244,"no","yes","no","no"
"1802","tg_rliver_single_allylalcohol_t1_c3","allyl alcohol",3,30,"mg/kg",1,"single",0.125,"day",0.322,1.250062303,0.021443127,0.713203784,-0.118,0.921464186,0.615848719,0.934909372,"no","yes","no","no"
"1803","tg_rliver_single_allylalcohol_t2_c1","allyl alcohol",1,3,"mg/kg",2,"single",0.25,"day",-0.145,0.904379378,0.063265544,0.999469315,0.099,1.071030823,0.708845349,0.999469315,NA,NA,NA,NA
"1804","tg_rliver_single_allylalcohol_t2_c2","allyl alcohol",2,10,"mg/kg",2,"single",0.25,"day",0.033,1.02313747,0.678893114,0.999389427,0.357,1.280759861,0.163842236,0.977222698,NA,NA,NA,NA
"1805","tg_rliver_single_allylalcohol_t2_c3","allyl alcohol",3,30,"mg/kg",2,"single",0.25,"day",-0.06,0.959264119,0.598775605,0.936262563,0.055,1.038859103,0.844976563,0.976204043,"no","yes","no","no"
"1806","tg_rliver_single_allylalcohol_t3_c1","allyl alcohol",1,3,"mg/kg",3,"single",0.375,"day",0.027,1.018891197,0.7439809,0.980008811,-0.508,0.7031966,0.038145584,0.884464415,NA,NA,NA,NA
"1807","tg_rliver_single_allylalcohol_t3_c2","allyl alcohol",2,10,"mg/kg",3,"single",0.375,"day",0.027,1.018891197,0.76944926,0.939809468,-0.442,0.736113431,0.007373607,0.509955211,NA,NA,NA,NA
"1808","tg_rliver_single_allylalcohol_t3_c3","allyl alcohol",3,30,"mg/kg",3,"single",0.375,"day",0.34,1.265756594,0.002057749,0.152101803,-0.112,0.925304428,0.399105892,0.70635609,NA,NA,NA,NA
"1809","tg_rliver_single_allylalcohol_t4_c1","allyl alcohol",1,3,"mg/kg",4,"single",1,"day",-0.143,0.905633983,0.204703064,0.954969896,-0.162,0.893785162,0.517100455,0.961875232,NA,NA,NA,NA
"1810","tg_rliver_single_allylalcohol_t4_c2","allyl alcohol",2,10,"mg/kg",4,"single",1,"day",-0.063,0.957271458,0.558379719,0.941547501,-0.157,0.89688816,0.47801302,0.927112652,NA,NA,NA,NA
"1811","tg_rliver_single_allylalcohol_t4_c3","allyl alcohol",3,30,"mg/kg",4,"single",1,"day",0,1,0.998242727,0.999031398,0.214,1.159899655,0.314537287,0.837044945,"no","yes","no","no"
"1812","tg_rliver_single_amiodarone_t1_c1","amiodarone",1,200,"mg/kg",1,"single",0.125,"day",0.197,1.146312186,0.060609295,0.919012174,0.208,1.155085785,0.380450907,0.986903823,"no","yes","no","no"
"1813","tg_rliver_single_amiodarone_t1_c2","amiodarone",2,600,"mg/kg",1,"single",0.125,"day",-0.282,0.822450069,0.007269003,0.637097695,0.029,1.020304659,0.896818308,0.993295225,NA,NA,NA,NA
"1814","tg_rliver_single_amiodarone_t1_c3","amiodarone",3,2000,"mg/kg",1,"single",0.125,"day",-0.314,0.804408371,0.003827843,0.18005095,0.056,1.039579435,0.811154295,0.942667935,NA,NA,NA,NA
"1815","tg_rliver_single_amiodarone_t2_c1","amiodarone",1,200,"mg/kg",2,"single",0.25,"day",-0.18,0.882702996,0.154442308,0.999286605,-0.055,0.962594443,0.742801505,0.999286605,NA,NA,NA,NA
"1816","tg_rliver_single_amiodarone_t2_c2","amiodarone",2,600,"mg/kg",2,"single",0.25,"day",-0.011,0.992404375,0.907889713,0.998082452,0.266,1.202469249,0.167796401,0.912136766,NA,NA,NA,NA
"1817","tg_rliver_single_amiodarone_t2_c3","amiodarone",3,2000,"mg/kg",2,"single",0.25,"day",-0.12,0.920187651,0.336868487,0.78226172,-0.223,0.856781955,0.250732882,0.729949253,NA,NA,NA,NA
"1818","tg_rliver_single_amiodarone_t3_c1","amiodarone",1,200,"mg/kg",3,"single",0.375,"day",0.007,1.00486382,0.925318734,0.985364782,0.152,1.111108729,0.463567128,0.88423164,NA,NA,NA,NA
"1819","tg_rliver_single_amiodarone_t3_c2","amiodarone",2,600,"mg/kg",3,"single",0.375,"day",-0.286,0.820172911,0.047035556,0.549792429,0.009,1.006257823,0.967451114,0.996107991,NA,NA,NA,NA
"1820","tg_rliver_single_amiodarone_t3_c3","amiodarone",3,2000,"mg/kg",3,"single",0.375,"day",-0.117,0.922103118,0.13534097,0.706833379,0.168,1.123499903,0.401513373,0.855595956,NA,NA,NA,NA
"1821","tg_rliver_single_amiodarone_t4_c1","amiodarone",1,200,"mg/kg",4,"single",1,"day",0.078,1.055553718,0.355865693,0.7384342,-0.33,0.795536484,0.072548691,0.452876478,NA,NA,NA,NA
"1822","tg_rliver_single_amiodarone_t4_c2","amiodarone",2,600,"mg/kg",4,"single",1,"day",-0.115,0.923382311,0.131661276,0.540038068,-0.113,0.924663278,0.486107354,0.814655589,NA,NA,NA,NA
"1823","tg_rliver_single_amiodarone_t4_c3","amiodarone",3,2000,"mg/kg",4,"single",1,"day",-0.147,0.90312651,0.069306306,0.370759394,-0.191,0.875998315,0.489448861,0.791476295,"no","yes","no","no"
"1824","tg_rliver_single_amitriptyline_t1_c1","amitriptyline",1,15,"mg/kg",1,"single",0.125,"day",0.135,1.098092814,0.218724566,0.927459074,0.245,1.185092771,0.065064316,0.91902991,NA,NA,NA,NA
"1825","tg_rliver_single_amitriptyline_t1_c2","amitriptyline",2,50,"mg/kg",1,"single",0.125,"day",-0.019,0.986916546,0.839954259,0.999873599,0.23,1.172834949,0.095669284,0.999873599,"no","yes","no","no"
"1826","tg_rliver_single_amitriptyline_t1_c3","amitriptyline",3,150,"mg/kg",1,"single",0.125,"day",0.027,1.018891197,0.762122179,0.939500809,-0.022,0.984866443,0.868734791,0.968878657,"no","yes","no","no"
"1827","tg_rliver_single_amitriptyline_t2_c1","amitriptyline",1,15,"mg/kg",2,"single",0.25,"day",-0.024,0.983502074,0.866109095,0.999990675,-0.448,0.733058379,0.013405107,0.999990675,NA,NA,NA,NA
"1828","tg_rliver_single_amitriptyline_t2_c2","amitriptyline",2,50,"mg/kg",2,"single",0.25,"day",0.192,1.142346247,0.222342485,0.845628175,-0.054,0.963261894,0.701316624,0.95496284,NA,NA,NA,NA
"1829","tg_rliver_single_amitriptyline_t2_c3","amitriptyline",3,150,"mg/kg",2,"single",0.25,"day",0.211,1.157490217,0.114719649,0.473159712,0.278,1.212512819,0.125471929,0.488222805,NA,NA,NA,NA
"1830","tg_rliver_single_amitriptyline_t3_c1","amitriptyline",1,15,"mg/kg",3,"single",0.375,"day",-0.01,0.993092495,0.963955025,0.999652622,-0.289,0.818469182,0.020302606,0.984365099,NA,NA,NA,NA
"1831","tg_rliver_single_amitriptyline_t3_c2","amitriptyline",2,50,"mg/kg",3,"single",0.375,"day",-0.11,0.926588062,0.633321314,0.925181744,-0.193,0.874784765,0.150067181,0.709394064,NA,NA,NA,NA
"1832","tg_rliver_single_amitriptyline_t3_c3","amitriptyline",3,150,"mg/kg",3,"single",0.375,"day",-0.042,0.971307496,0.830421015,0.989543214,-0.063,0.957271458,0.5970142,0.969556304,"no","yes","no","no"
"1833","tg_rliver_single_amitriptyline_t4_c1","amitriptyline",1,15,"mg/kg",4,"single",1,"day",-0.49,0.712025098,0.018131027,0.9964795,-0.333,0.793883931,0.018845977,0.9964795,NA,NA,NA,NA
